Hour,Pb,Ppv,Pd,Ppvmax,Ps,Pc,SOC,Benefit,npv
6410,0.0,0.0,0.0,0.0,0.0,0.0,197012.72612492,57231472.607204266,474124441.4598438
6411,0.0,0.0,0.0,0.0,0.0,0.0,197012.72612492,57231472.607204266,474124441.4598438
6412,0.0,0.0,0.0,0.0,0.0,0.0,197012.72612492,57231472.607204266,474124441.4598438
6413,0.0,0.0,0.0,0.0,0.0,0.0,197012.72612492,57231472.607204266,474124441.4598438
6414,0.0,0.0,53557.5263,0.0,53557.5263,0.0,139921.23662486672,57231472.607204266,474124441.4598438
6415,0.0,10203.947400000001,53557.5263,10203.947400000001,63761.4737,0.0,82829.74712481344,57231472.607204266,474124441.4598438
6416,0.0,43464.0,0.0,43464.0,43464.0,0.0,82829.74712481344,57231472.607204266,474124441.4598438
6417,0.0,77510.8422,2217.0176605963934,77510.8422,79727.85986059639,0.0,80466.44080288999,57231472.607204266,474124441.4598438
6418,0.0,109598.0526,0.0,109598.0526,100000.0,9598.052599999995,89470.37394694999,57231472.607204266,474124441.4598438
6419,0.0,130369.1052,0.0,130369.1052,100000.0,30369.105200000005,117959.63153507,57231472.607204266,474124441.4598438
6420,0.0,134823.4737,0.0,134823.4737,100000.0,34823.4737,150627.53221304,57231472.607204266,474124441.4598438
6421,0.0,132470.8422,0.0,132470.8422,100000.0,32470.842200000014,181088.42928086,57231472.607204266,474124441.4598438
6422,0.0,116975.0526,0.0,116975.0526,100000.0,16975.052599999995,197012.72612492,57231472.607204266,474124441.4598438
6423,0.0,94860.94739999999,3157.4405853892968,94860.94739999999,98018.38798538929,0.0,193646.94360131986,57231472.607204266,474124441.4598438
6424,0.0,61630.1052,0.0,61630.1052,61630.1052,0.0,193646.94360131986,57231472.607204266,474124441.4598438
6425,0.0,27243.9474,0.0,27243.9474,27243.9474,0.0,193646.94360131986,57231472.607204266,474124441.4598438
6426,0.0,2428.7367000000004,0.0,2428.7367000000004,2428.7367000000004,0.0,193646.94360131986,57231472.607204266,474124441.4598438
6427,0.0,0.0,53557.5263,0.0,53557.5263,0.0,136555.45410126657,57231472.607204266,474124441.4598438
6428,0.0,0.0,53557.5263,0.0,53557.5263,0.0,79463.96460121329,57231472.607204266,474124441.4598438
6429,0.0,0.0,53557.5263,0.0,53557.5263,0.0,22372.475101160002,57231472.607204266,474124441.4598438
6430,0.0,0.0,0.0,0.0,0.0,0.0,22372.475101160002,57231472.607204266,474124441.4598438
6431,0.0,0.0,0.0,0.0,0.0,0.0,22372.475101160002,57231472.607204266,474124441.4598438
6432,0.0,0.0,0.0,0.0,0.0,0.0,22372.475101160002,57231472.607204266,474124441.4598438
6433,0.0,0.0,0.0,0.0,0.0,0.0,22372.475101160002,57231472.607204266,474124441.4598438
6434,0.0,0.0,0.0,0.0,0.0,0.0,22372.475101160002,57231472.607204266,474124441.4598438
6435,0.0,0.0,0.0,0.0,0.0,0.0,22372.475101160002,57231472.607204266,474124441.4598438
6436,0.0,0.0,0.0,0.0,0.0,0.0,22372.475101160002,57231472.607204266,474124441.4598438
6437,0.0,0.0,0.0,0.0,0.0,0.0,22372.475101160002,57231472.607204266,474124441.4598438
6438,0.0,0.0,0.0,0.0,0.0,0.0,22372.475101160002,57231472.607204266,474124441.4598438
6439,0.0,9667.8948,0.0,9667.8948,9667.8948,0.0,22372.475101160002,57231472.607204266,474124441.4598438
6440,0.0,40955.8422,0.0,40955.8422,40955.8422,0.0,22372.475101160002,57231472.607204266,474124441.4598438
6441,0.0,79571.3685,0.0,79571.3685,79571.3685,0.0,22372.475101160002,57231472.607204266,474124441.4598438
6442,0.0,113295.3159,0.0,113295.3159,100000.0,13295.315900000001,34844.810946950005,57231472.607204266,474124441.4598438
6443,0.0,141736.4211,0.0,141736.4211,100000.0,41736.42110000001,73997.74758086001,57231472.607204266,474124441.4598438
6444,0.0,153557.5263,0.0,154878.31590000002,100000.0,53557.5263,124240.06300289002,57231472.607204266,474124441.4598438
6445,0.0,150002.0526,0.0,150002.0526,100000.0,50002.052599999995,171146.98854695002,57231472.607204266,474124441.4598438
6446,0.0,127572.47369999999,0.0,127572.47369999999,100000.0,27572.473699999988,197012.72612492,57231472.607204266,474124441.4598438
6447,0.0,98985.3159,1014.684099999984,98985.3159,100000.0,0.0,195931.08866622692,57231472.607204266,474124441.4598438
6448,0.0,60044.5263,39955.4737,60044.5263,100000.0,0.0,153339.1755439585,57231472.607204266,474124441.4598438
6449,0.0,23778.7896,0.0,23778.7896,23778.7896,0.0,153339.1755439585,57231472.607204266,474124441.4598438
6450,0.0,2592.0,53557.5263,2592.0,56149.5263,0.0,96247.68604390525,57231472.607204266,474124441.4598438
6451,0.0,0.0,0.0,0.0,0.0,0.0,96247.68604390525,57231472.607204266,474124441.4598438
6452,0.0,0.0,53557.5263,0.0,53557.5263,0.0,39156.19654385197,57231472.607204266,474124441.4598438
6453,0.0,0.0,27005.183852640825,0.0,27005.183852640825,0.0,10369.090848679998,57231472.607204266,474124441.4598438
6454,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
6455,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
6456,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
6457,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
6458,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
6459,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
6460,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
6461,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
6462,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
6463,0.0,12674.6841,0.0,12674.6841,12674.6841,0.0,10369.090848679998,57231472.607204266,474124441.4598438
6464,0.0,50995.8948,0.0,50995.8948,50995.8948,0.0,10369.090848679998,57231472.607204266,474124441.4598438
6465,0.0,88000.57890000001,0.0,88000.57890000001,88000.57890000001,0.0,10369.090848679998,57231472.607204266,474124441.4598438
6466,0.0,120829.42110000002,0.0,120829.42109999999,100000.0,20829.42110000002,29909.170782590023,57231472.607204266,474124441.4598438
6467,0.0,141539.84219999998,0.0,141539.84219999998,100000.0,41539.842199999985,68877.69675041002,57231472.607204266,474124441.4598438
6468,0.0,153557.52630000003,0.0,155959.26330000002,100000.0,53557.52630000001,119120.01217244004,57231472.607204266,474124441.4598438
6469,0.0,149051.36849999998,0.0,149051.36849999998,100000.0,49051.36849999998,165135.10096229002,57231472.607204266,474124441.4598438
6470,0.0,131148.4737,0.0,131148.4737,100000.0,31148.473700000002,194355.48414026003,57231472.607204266,474124441.4598438
6471,0.0,102832.57860000001,0.0,105248.5263,100000.0,2832.578600000008,197012.72612492,57231472.607204266,474124441.4598438
6472,0.0,66345.6315,0.0,66345.6315,66345.6315,0.0,197012.72612492,57231472.607204266,474124441.4598438
6473,0.0,25110.7896,0.0,25110.7896,25110.7896,0.0,197012.72612492,57231472.607204266,474124441.4598438
6474,0.0,1598.8422,0.0,1598.8422,1598.8422,0.0,197012.72612492,57231472.607204266,474124441.4598438
6475,0.0,0.0,47101.27012943584,0.0,47101.27012943584,0.0,146803.5052215666,57231472.607204266,474124441.4598438
6476,0.0,0.0,53557.5263,0.0,53557.5263,0.0,89712.01572151331,57231472.607204266,474124441.4598438
6477,0.0,0.0,53557.5263,0.0,53557.5263,0.0,32620.526221460022,57231472.607204266,474124441.4598438
6478,0.0,0.0,0.0,0.0,0.0,0.0,32620.526221460022,57231472.607204266,474124441.4598438
6479,0.0,0.0,0.0,0.0,0.0,0.0,32620.526221460022,57231472.607204266,474124441.4598438
6480,0.0,0.0,0.0,0.0,0.0,0.0,32620.526221460022,57231472.607204266,474124441.4598438
6481,0.0,0.0,0.0,0.0,0.0,0.0,32620.526221460022,57231472.607204266,474124441.4598438
6482,0.0,0.0,0.0,0.0,0.0,0.0,32620.526221460022,57231472.607204266,474124441.4598438
6483,0.0,0.0,0.0,0.0,0.0,0.0,32620.526221460022,57231472.607204266,474124441.4598438
6484,0.0,0.0,0.0,0.0,0.0,0.0,32620.526221460022,57231472.607204266,474124441.4598438
6485,0.0,0.0,0.0,0.0,0.0,0.0,32620.526221460022,57231472.607204266,474124441.4598438
6486,0.0,0.0,0.0,0.0,0.0,0.0,32620.526221460022,57231472.607204266,474124441.4598438
6487,0.0,10491.631500000001,0.0,10491.631500000001,10491.631500000001,0.0,32620.526221460022,57231472.607204266,474124441.4598438
6488,0.0,45141.473699999995,0.0,45141.473699999995,45141.473699999995,0.0,32620.526221460022,57231472.607204266,474124441.4598438
6489,0.0,93425.3685,0.0,93425.3685,93425.3685,0.0,32620.526221460022,57231472.607204266,474124441.4598438
6490,0.0,124936.2633,0.0,124936.2633,100000.0,24936.263300000006,56013.234823190025,57231472.607204266,474124441.4598438
6491,0.0,140172.7896,0.0,140172.7896,100000.0,40172.78959999999,93699.32874695002,57231472.607204266,474124441.4598438
6492,0.0,140239.4211,0.0,140239.4211,100000.0,40239.42110000001,131447.92968086002,57231472.607204266,474124441.4598438
6493,0.0,144399.1578,0.0,144399.1578,100000.0,44399.157799999986,173098.77961304,57231472.607204266,474124441.4598438
6494,0.0,125491.89480000001,0.0,125491.89480000001,100000.0,25491.89480000001,197012.72612492,57231472.607204266,474124441.4598438
6495,0.0,96435.7896,0.0,96435.7896,96435.7896,0.0,197012.72612492,57231472.607204266,474124441.4598438
6496,0.0,65510.368500000004,0.0,65510.368500000004,65510.368500000004,0.0,197012.72612492,57231472.607204266,474124441.4598438
6497,0.0,25614.6315,0.0,25614.6315,25614.6315,0.0,197012.72612492,57231472.607204266,474124441.4598438
6498,0.0,1810.8948,0.0,1810.8948,1810.8948,0.0,197012.72612492,57231472.607204266,474124441.4598438
6499,0.0,0.0,46514.89054717129,0.0,46514.89054717129,0.0,147428.5767302166,57231472.607204266,474124441.4598438
6500,0.0,0.0,53557.5263,0.0,53557.5263,0.0,90337.0872301633,57231472.607204266,474124441.4598438
6501,0.0,0.0,53557.5263,0.0,53557.5263,0.0,33245.59773011002,57231472.607204266,474124441.4598438
6502,0.0,0.0,0.0,0.0,0.0,0.0,33245.59773011002,57231472.607204266,474124441.4598438
6503,0.0,0.0,0.0,0.0,0.0,0.0,33245.59773011002,57231472.607204266,474124441.4598438
6504,0.0,0.0,0.0,0.0,0.0,0.0,33245.59773011002,57231472.607204266,474124441.4598438
6505,0.0,0.0,0.0,0.0,0.0,0.0,33245.59773011002,57231472.607204266,474124441.4598438
6506,0.0,0.0,0.0,0.0,0.0,0.0,33245.59773011002,57231472.607204266,474124441.4598438
6507,0.0,0.0,0.0,0.0,0.0,0.0,33245.59773011002,57231472.607204266,474124441.4598438
6508,0.0,0.0,0.0,0.0,0.0,0.0,33245.59773011002,57231472.607204266,474124441.4598438
6509,0.0,0.0,0.0,0.0,0.0,0.0,33245.59773011002,57231472.607204266,474124441.4598438
6510,0.0,0.0,0.0,0.0,0.0,0.0,33245.59773011002,57231472.607204266,474124441.4598438
6511,0.0,13550.3685,0.0,13550.3685,13550.3685,0.0,33245.59773011002,57231472.607204266,474124441.4598438
6512,0.0,54255.1578,0.0,54255.1578,54255.1578,0.0,33245.59773011002,57231472.607204266,474124441.4598438
6513,0.0,98965.5789,0.0,98965.5789,98965.5789,0.0,33245.59773011002,57231472.607204266,474124441.4598438
6514,0.0,132174.1578,0.0,132174.1578,100000.0,32174.157799999986,63428.17516229002,57231472.607204266,474124441.4598438
6515,0.0,149099.84219999998,0.0,149099.84219999998,100000.0,49099.842199999985,109488.73713010999,57231472.607204266,474124441.4598438
6516,0.0,146185.7367,0.0,146185.7367,100000.0,46185.73670000001,152815.57672838,57231472.607204266,474124441.4598438
6517,0.0,133900.7367,0.0,133900.7367,100000.0,33900.73670000001,184617.85782665,57231472.607204266,474124441.4598438
6518,0.0,113212.73670000001,0.0,113212.73670000001,100000.0,13212.736700000009,197012.72612492,57231472.607204266,474124441.4598438
6519,0.0,90479.3685,0.0,90479.3685,90479.3685,0.0,197012.72612492,57231472.607204266,474124441.4598438
6520,0.0,55371.1578,0.0,55371.1578,55371.1578,0.0,197012.72612492,57231472.607204266,474124441.4598438
6521,0.0,23651.842200000003,0.0,23651.842200000003,23651.842200000003,0.0,197012.72612492,57231472.607204266,474124441.4598438
6522,0.0,1729.7367000000002,0.0,1729.7367000000002,1729.7367000000002,0.0,197012.72612492,57231472.607204266,474124441.4598438
6523,0.0,0.0,31858.473532920296,0.0,31858.473532920296,0.0,163052.0891641266,57231472.607204266,474124441.4598438
6524,0.0,0.0,53557.5263,0.0,53557.5263,0.0,105960.59966407332,57231472.607204266,474124441.4598438
6525,0.0,0.0,53557.5263,0.0,53557.5263,0.0,48869.110164020036,57231472.607204266,474124441.4598438
6526,0.0,0.0,0.0,0.0,0.0,0.0,48869.110164020036,57231472.607204266,474124441.4598438
6527,0.0,0.0,0.0,0.0,0.0,0.0,48869.110164020036,57231472.607204266,474124441.4598438
6528,0.0,0.0,0.0,0.0,0.0,0.0,48869.110164020036,57231472.607204266,474124441.4598438
6529,0.0,0.0,0.0,0.0,0.0,0.0,48869.110164020036,57231472.607204266,474124441.4598438
6530,0.0,0.0,0.0,0.0,0.0,0.0,48869.110164020036,57231472.607204266,474124441.4598438
6531,0.0,0.0,0.0,0.0,0.0,0.0,48869.110164020036,57231472.607204266,474124441.4598438
6532,0.0,0.0,0.0,0.0,0.0,0.0,48869.110164020036,57231472.607204266,474124441.4598438
6533,0.0,0.0,0.0,0.0,0.0,0.0,48869.110164020036,57231472.607204266,474124441.4598438
6534,0.0,0.0,0.0,0.0,0.0,0.0,48869.110164020036,57231472.607204266,474124441.4598438
6535,0.0,11277.947400000001,0.0,11277.947400000001,11277.947400000001,0.0,48869.110164020036,57231472.607204266,474124441.4598438
6536,0.0,47023.1052,0.0,47023.1052,47023.1052,0.0,48869.110164020036,57231472.607204266,474124441.4598438
6537,0.0,86209.1052,0.0,86209.1052,86209.1052,0.0,48869.110164020036,57231472.607204266,474124441.4598438
6538,0.0,119787.6315,0.0,119787.6315,100000.0,19787.631500000003,67431.88727417003,57231472.607204266,474124441.4598438
6539,0.0,139837.1052,0.0,139837.1052,100000.0,39837.10519999999,104803.07566229004,57231472.607204266,474124441.4598438
6540,0.0,139148.68409999998,0.0,139148.68409999998,100000.0,39148.684099999984,141528.45621650002,57231472.607204266,474124441.4598438
6541,0.0,133826.21039999998,0.0,133826.21039999998,100000.0,33826.21039999998,173260.82419274002,57231472.607204266,474124441.4598438
6542,0.0,125319.1578,0.0,125319.1578,100000.0,25319.1578,197012.72612492,57231472.607204266,474124441.4598438
6543,0.0,92617.57890000001,0.0,92617.57890000001,92617.57890000001,0.0,197012.72612492,57231472.607204266,474124441.4598438
6544,0.0,59014.8948,0.0,59014.8948,59014.8948,0.0,197012.72612492,57231472.607204266,474124441.4598438
6545,0.0,21217.4211,0.0,21217.4211,21217.4211,0.0,197012.72612492,57231472.607204266,474124441.4598438
6546,0.0,2032.7367,0.0,2032.7367,2032.7367,0.0,197012.72612492,57231472.607204266,474124441.4598438
6547,0.0,0.0,0.0,0.0,0.0,0.0,197012.72612492,57231472.607204266,474124441.4598438
6548,0.0,0.0,0.0,0.0,0.0,0.0,197012.72612492,57231472.607204266,474124441.4598438
6549,0.0,0.0,0.0,0.0,0.0,0.0,197012.72612492,57231472.607204266,474124441.4598438
6550,0.0,0.0,0.0,0.0,0.0,0.0,197012.72612492,57231472.607204266,474124441.4598438
6551,0.0,0.0,0.0,0.0,0.0,0.0,197012.72612492,57231472.607204266,474124441.4598438
6552,0.0,0.0,0.0,0.0,0.0,0.0,197012.72612492,57231472.607204266,474124441.4598438
6553,0.0,0.0,53557.5263,0.0,53557.5263,0.0,139921.23662486672,57231472.607204266,474124441.4598438
6554,0.0,0.0,53557.5263,0.0,53557.5263,0.0,82829.74712481344,57231472.607204266,474124441.4598438
6555,0.0,0.0,53557.5263,0.0,53557.5263,0.0,25738.257624760154,57231472.607204266,474124441.4598438
6556,0.0,0.0,0.0,0.0,0.0,0.0,25738.257624760154,57231472.607204266,474124441.4598438
6557,0.0,0.0,0.0,0.0,0.0,0.0,25738.257624760154,57231472.607204266,474124441.4598438
6558,0.0,0.0,0.0,0.0,0.0,0.0,25738.257624760143,57231472.607204266,474124441.4598438
6559,0.0,12392.8422,634.4994526407827,12392.8422,13027.341652640782,0.0,25061.891083196577,57231472.607204266,474124441.4598438
6560,0.0,50749.105200000005,0.0,50749.105200000005,50749.105200000005,0.0,25061.891083196577,57231472.607204266,474124441.4598438
6561,0.0,86216.6841,13783.315900000001,86216.6841,100000.0,0.0,10369.090848680004,57231472.607204266,474124441.4598438
6562,0.0,117417.6315,0.0,117417.6315,100000.0,17417.631500000003,26708.57095883001,57231472.607204266,474124441.4598438
6563,0.0,140276.68409999998,0.0,140276.68409999998,100000.0,40276.684099999984,64492.12831304,57231472.607204266,474124441.4598438
6564,0.0,142834.2633,0.0,142834.2633,100000.0,42834.26329999999,104674.95071476999,57231472.607204266,474124441.4598438
6565,0.0,134539.7367,0.0,134539.7367,100000.0,34539.73670000001,137076.67771304,57231472.607204266,474124441.4598438
6566,0.0,113337.6315,0.0,113337.6315,100000.0,13337.631500000003,149588.70982319,57231472.607204266,474124441.4598438
6567,0.0,93178.57890000001,6821.421099999992,93178.57890000001,100000.0,0.0,142317.18109490944,57231472.607204266,474124441.4598438
6568,0.0,55226.0526,44773.9474,55226.0526,100000.0,0.0,94588.85,57231472.607204266,474124441.4598438
6569,0.0,21938.6841,53557.5263,21938.6841,75496.2104,0.0,37497.36050009015,57231472.607204266,474124441.4598438
6570,0.0,1786.4211,25449.02975998787,1786.4211,27235.450859987868,0.0,10369.090848679998,57231472.607204266,474124441.4598438
6571,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
6572,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
6573,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
6574,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
6575,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
6576,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
6577,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
6578,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
6579,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
6580,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
6581,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
6582,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
6583,0.0,11884.8948,0.0,11884.8948,11884.8948,0.0,10369.090848679998,57231472.607204266,474124441.4598438
6584,0.0,49803.7896,0.0,49803.7896,49803.7896,0.0,10369.090848679998,57231472.607204266,474124441.4598438
6585,0.0,89480.6841,0.0,89480.6841,89480.6841,0.0,10369.090848679996,57231472.607204266,474124441.4598438
6586,0.0,118644.9474,0.0,118644.9474,65087.421099998086,53557.52630000192,60611.4062707118,57231472.607204266,474124441.4598438
6587,0.0,131866.8948,0.0,131866.8948,99406.31590000191,32460.5788999981,91062.67533680002,57231472.607204266,474124441.4598438
6588,0.0,142065.0,0.0,142065.0,100000.0,42065.0,130523.85183680002,57231472.607204266,474124441.4598438
6589,0.0,140923.8948,0.0,140923.8948,100000.0,40923.894799999995,168914.55754868002,57231472.607204266,474124441.4598438
6590,0.0,128056.5789,0.0,128056.5789,100000.0,28056.578899999993,195234.43421477,57231472.607204266,474124441.4598438
6591,0.0,101895.63149999999,0.0,101895.63149999999,100000.0,1895.6314999999886,197012.72612492,57231472.607204266,474124441.4598438
6592,0.0,60737.5263,0.0,60737.5263,60737.5263,0.0,197012.72612492,57231472.607204266,474124441.4598438
6593,0.0,23387.5263,0.0,23387.5263,23387.5263,0.0,197012.72612492,57231472.607204266,474124441.4598438
6594,0.0,1571.2104,14417.815352640784,1571.2104,15989.025752640784,0.0,181643.55934883986,57231472.607204266,474124441.4598438
6595,0.0,0.0,53557.5263,0.0,53557.5263,0.0,124552.06984878657,57231472.607204266,474124441.4598438
6596,0.0,0.0,53557.5263,0.0,53557.5263,0.0,67460.58034873329,57231472.607204266,474124441.4598438
6597,0.0,0.0,53557.5263,0.0,53557.5263,0.0,10369.090848679998,57231472.607204266,474124441.4598438
6598,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
6599,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
6600,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
6601,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
6602,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
6603,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
6604,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
6605,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
6606,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
6607,0.0,12622.1052,0.0,12622.1052,12622.1052,0.0,10369.090848679998,57231472.607204266,474124441.4598438
6608,0.0,51900.631499999996,0.0,51900.631499999996,51900.631499999996,0.0,10369.090848679998,57231472.607204266,474124441.4598438
6609,0.0,94221.4737,0.0,94221.4737,94221.4737,0.0,10369.090848679998,57231472.607204266,474124441.4598438
6610,0.0,126737.0526,0.0,126737.0526,92517.10519999996,34219.947400000034,42470.82350462003,57231472.607204266,474124441.4598438
6611,0.0,150019.4211,0.0,150019.4211,100000.0,50019.42110000001,89394.04243853004,57231472.607204266,474124441.4598438
6612,0.0,153557.5263,0.0,156036.6315,100000.0,53557.5263,139636.35786056,57231472.607204266,474124441.4598438
6613,0.0,137724.1578,0.0,137724.1578,100000.0,37724.157799999986,175025.39029274002,57231472.607204266,474124441.4598438
6614,0.0,123438.1578,0.0,123438.1578,100000.0,23438.1578,197012.72612492,57231472.607204266,474124441.4598438
6615,0.0,96210.4737,0.0,96210.4737,96210.4737,0.0,197012.72612492,57231472.607204266,474124441.4598438
6616,0.0,60031.1052,0.0,60031.1052,60031.1052,0.0,197012.72612492,57231472.607204266,474124441.4598438
6617,0.0,23738.0526,0.0,23738.0526,23738.0526,0.0,197012.72612492,57231472.607204266,474124441.4598438
6618,0.0,1516.7367,0.0,1516.7367,1516.7367,-0.0,197012.72612492,57231472.607204266,474124441.4598438
6619,0.0,0.0,53557.5263,0.0,53557.5263,0.0,139921.23662486672,57231472.607204266,474124441.4598438
6620,0.0,0.0,53557.5263,0.0,53557.5263,0.0,82829.74712481344,57231472.607204266,474124441.4598438
6621,0.0,0.0,53557.5263,0.0,53557.5263,0.0,25738.257624760154,57231472.607204266,474124441.4598438
6622,0.0,0.0,0.0,0.0,0.0,0.0,25738.257624760154,57231472.607204266,474124441.4598438
6623,0.0,0.0,0.0,0.0,0.0,0.0,25738.257624760154,57231472.607204266,474124441.4598438
6624,0.0,0.0,0.0,0.0,0.0,0.0,25738.257624760146,57231472.607204266,474124441.4598438
6625,0.0,0.0,14417.815352640791,0.0,14417.815352640791,0.0,10369.090848679998,57231472.607204266,474124441.4598438
6626,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
6627,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
6628,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
6629,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
6630,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
6631,0.0,10630.736700000001,0.0,10630.736700000001,10630.736700000001,0.0,10369.090848679998,57231472.607204266,474124441.4598438
6632,0.0,46692.3159,0.0,46692.3159,46692.3159,0.0,10369.090848679998,57231472.607204266,474124441.4598438
6633,0.0,84028.5789,0.0,84028.5789,84028.5789,0.0,10369.090848679996,57231472.607204266,474124441.4598438
6634,0.0,115222.7367,0.0,115222.7367,67711.84220000001,47510.89449999998,54939.06097912998,57231472.607204266,474124441.4598438
6635,0.0,140964.4737,0.0,140964.4737,100000.0,40964.47370000002,93367.83375709999,57231472.607204266,474124441.4598438
6636,0.0,149142.3159,0.0,149142.3159,100000.0,49142.31589999999,139468.24030289,57231472.607204266,474124441.4598438
6637,0.0,140509.4211,0.0,140509.4211,100000.0,40509.42110000001,177470.1282368,57231472.607204266,474124441.4598438
6638,0.0,120832.1052,0.0,120832.1052,100000.0,20832.105200000005,197012.72612492,57231472.607204266,474124441.4598438
6639,0.0,93918.47369999999,0.0,93918.47369999999,93918.47369999999,0.0,197012.72612492,57231472.607204266,474124441.4598438
6640,0.0,59147.210399999996,0.0,59147.210399999996,59147.210399999996,0.0,197012.72612492,57231472.607204266,474124441.4598438
6641,0.0,22941.6315,0.0,22941.6315,22941.6315,0.0,197012.72612492,57231472.607204266,474124441.4598438
6642,0.0,1658.6841000000002,0.0,1658.6841000000002,1658.6841000000002,0.0,197012.72612492,57231472.607204266,474124441.4598438
6643,0.0,0.0,53557.5263,0.0,53557.5263,0.0,139921.23662486672,57231472.607204266,474124441.4598438
6644,0.0,0.0,53557.5263,0.0,53557.5263,0.0,82829.74712481344,57231472.607204266,474124441.4598438
6645,0.0,0.0,53557.5263,0.0,53557.5263,0.0,25738.25762476014,57231472.607204266,474124441.4598438
6646,0.0,0.0,14417.815352640784,0.0,14417.815352640784,0.0,10369.090848679998,57231472.607204266,474124441.4598438
6647,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
6648,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
6649,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
6650,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
6651,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
6652,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
6653,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
6654,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
6655,0.0,11149.421100000001,0.0,11149.421100000001,11149.421100000001,0.0,10369.090848679998,57231472.607204266,474124441.4598438
6656,0.0,48520.4211,0.0,48520.4211,16526.57889999998,31993.84220000002,40382.514216500014,57231472.607204266,474124441.4598438
6657,0.0,87183.94739999999,0.0,87183.94739999999,87183.94739999999,0.0,40382.514216500014,57231472.607204266,474124441.4598438
6658,0.0,122291.6841,0.0,122291.6841,100000.0,22291.6841,61294.34307071002,57231472.607204266,474124441.4598438
